"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=M&datecode=202111&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Wed Mar 23 2022 10:36:44 GMT-0400 (Eastern Daylight Saving Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Waterville CSG Solar Holdings LLC",61627,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Watervliet",58546,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Watervliet PV",59853,"MI","Electric Utility","PV","SUN","Solar Photovoltaic"
"Watkins Manufacturing Co.",57715,"CA","Industrial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Watson Cogeneration",50216,"CA","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Watson Seed Farm PV1",59153,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Watts 3115",58454,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Watts Bar Hydro",3420,"TN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Watts Bar Nuclear Plant",7722,"TN","Electric Utility","ST","NUC","Nuclear"
"Watts Farm",58317,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waukegan",883,"IL","IPP Non-CHP","GT, ST","DFO, SUB","Multiple"
"Waupun Correctional Central Heating Plt",54407,"WI","Commercial CHP","IC, ST","DFO, NG","Multiple"
"Wausau",4077,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"WaveSun Community Solar",61587,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waverly Community Wind Project",57214,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Waverly Municipal Electric North Plant",6554,"IA","Electric Utility","IC","DFO, NG","Multiple"
"Waverly Wind Farm LLC",57614,"KS","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Waxdale",59448,"WI","Industrial CHP","GT, WT","LFG, NG, WND","Multiple"
"Way Dam",1785,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Waymart Wind",56001,"PA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Wayne County",7538,"NC","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Wayne IC",2312,"NE","Electric Utility","IC","DFO","Petroleum Liquids"
"Wayne Solar I LLC",60602,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wayne Solar II LLC",60598,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wayne Solar III LLC",60597,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waynesboro Community Solar",62409,"GA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Waynesville Solar Farm (MO)",60706,"MO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waynoka Gas Processing Plant",59782,"OK","Industrial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Weatherford Wind Energy Center",56273,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Weaver Wind",63132,"ME","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Webb Forging",7814,"SC","Electric Utility","IC","DFO","Petroleum Liquids"
"Webber",1722,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Webbers Falls",2987,"OK","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Webberville Solar Project",57699,"TX","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Weber",3661,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Weber State University - Davis Campus PV",60821,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Webster City",1198,"IA","Electric Utility","GT","DFO","Petroleum Liquids"
"Webster Holdco Solar CSG",60830,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Weeks Falls",54387,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Weiss Dam",20,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Welcome Wind Turbine",57248,"MN","Electric Utility","WT","WND","Onshore Wind Turbine"
"Weld 1 Community Solar Array",60720,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Weleetka",2966,"OK","Electric Utility","GT, IC","DFO, NG","Multiple"
"Wellesley College Central Utility Plant",54937,"MA","Commercial CHP","IC","DFO, NG","Multiple"
"Wellford Renewable Energy Plant",57885,"SC","Electric Utility","IC","LFG","Landfill Gas"
"Wellington",7878,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"Wellington 1",1330,"KS","Electric Utility","IC, ST","DFO, NG","Multiple"
"Wellington 2",7339,"KS","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Wellons Farm",59584,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wells",3886,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Wells IC",2020,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Wellsburg Wind Project",58886,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Welport Lease Project",54447,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Welsh",6139,"TX","Electric Utility","ST","SUB","Conventional Steam Coal"
"Wendell Solar Farm LLC",62595,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wesleyan University Cogen 1",58158,"CT","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Wessington Springs",56650,"SD","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"West 14th Street",1332,"KS","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West 41st Street",2909,"OH","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West A&B Solar Project Hybrid CSG",63473,"MA","IPP Non-CHP","BA, PV","MWH, SUN","Multiple"
"West Bend",1199,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"West Boylston Community Shared Solar",61415,"MA","Electric Utility","PV","SUN","Solar Photovoltaic"
"West Bridgewater AB CSG",60424,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Brookfield Solar - Gilbertsville Rd CSG",61629,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Brookfield Solar, LLC",60644,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Buxton",1508,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"West Camden",57409,"TN","IPP Non-CHP","IC","LFG","Landfill Gas"
"West Campus Cogeneration Facility",7991,"WI","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"West Campus Steam Plant",58194,"PA","Commercial CHP","ST","NG","Natural Gas Steam Turbine"
"West Charleston",3753,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"West County Energy Center",56407,"FL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"West Coxsackie",2487,"NY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West Danville 15",3743,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"West Davisville Solar",59043,"RI","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Delaware Tunnel Plant",51033,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"West Deptford Energy Station",56963,"NJ","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"West Diesel Generation Unit",56517,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"West Dubuque Solar",60951,"IA","Electric Utility","PV","SUN","Solar Photovoltaic"
"West End Dam Hydroelectric Project",50759,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"West Enfield Hydro",10255,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"West Faribault Solar",60533,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Gardner",7929,"KS","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West Gates Solar Station",58206,"CA","Electric Utility","PV","SUN","Solar Photovoltaic"
"West Greenwich Solar",58214,"RI","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Groton CHP",60276,"MA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"West Group Data Center",54294,"MN","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"West Group Data Center F",56247,"MN","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"West Hines Solar I, LLC",63796,"OR","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Liberty",1200,"IA","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"West Loch Solar One",61987,"HI","Electric Utility","PV","SUN","Solar Photovoltaic"
"West Lorain",2869,"OH","IPP Non-CHP","GT","DFO, NG","Multiple"
"West Marinette",4076,"WI","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West Marinette 34",7799,"WI","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West Moore Solar II",61625,"TX","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Pemberton",59186,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Phoenix",117,"AZ","Electric Utility","CA, CS, CT, GT","NG","Multiple"
"West Point (GA)",6133,"GA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"West Point (PA)",52149,"PA","Industrial CHP","GT, IC","DFO, NG","Multiple"
"West Point Municipal",2313,"NE","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"West Point PH",291,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"West Point Treatment Plant",50329,"WA","Commercial CHP","IC","OBG","Other Waste Biomass"
"West Raymond Wind Farm LLC",62855,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"West Receiving",7853,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"West Riverside Energy Center",64020,"WI","Electric Utility","CA, CT, PV","NG, SUN","Multiple"
"West Salisbury Farm LLC",59111,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Station (DE)",597,"DE","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"West Station (NJ)",6776,"NJ","Electric Utility","GT","DFO","Petroleum Liquids"
"West Street Solar 1 LLC",63131,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Tennessee Solar Farm",58431,"TN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Tisbury Generating Facility",6049,"MA","IPP Non-CHP","IC","DFO","Petroleum Liquids"
"West Valley Generation Project",55622,"UT","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"West Valley High School Solar",58244,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"West Waconia Solar",60534,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"West Water Street",62625,"MA","Electric Utility","IC","DFO","Petroleum Liquids"
"West of the Pecos Solar",62415,"TX","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"WestRock (IL)",54513,"IL","Industrial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"WestRock (TX)",50101,"TX","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"WestRock (WA)",57099,"WA","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"WestRock Demopolis Mill",54763,"AL","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"WestRock Panama City Mill",50807,"FL","Industrial CHP","ST","BLQ, WDS","Wood/Wood Waste Biomass"
"WestRock Southeast, LLC.",54004,"GA","Industrial CHP","GT, ST","NG, WDS","Multiple"
"WestRock-West Point Mill",10017,"VA","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Westar Cities Solar",60956,"KS","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westberry Jesup",64583,"GA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westborough Solar LLC",59368,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westbrook",2021,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Westbrook Energy Center Power Plant",55294,"ME","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Westchester County Medical Center",62270,"NY","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Westend Facility",10685,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Westerlo NY 1",63858,"NY","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Western 102 Power Plant",56500,"NV","Industrial Non-CHP","IC, PV","NG, SUN","Multiple"
"Western Antelope Blue Sky B",59961,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Western Antelope Blue Sky Ranch A",58626,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Western Antelope Dry Ranch",58627,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Western Branch High School",59904,"VA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Western Meadowlark Solar SCS NE 1, LLC",64365,"NE","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Western Michigan Solar Gardens",60117,"MI","Electric Utility","PV","SUN","Solar Photovoltaic"
"Western Michigan University Power Plant",58161,"MI","Commercial CHP","CA, CT, IC","NG","Multiple"
"Western Plains Wind Farm",60689,"KS","Electric Utility","WT","WND","Onshore Wind Turbine"
"Western Power & Steam Inc",54410,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Western Renewable Energy",56358,"AZ","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Western Sugar Coop - Scottsbluff",57937,"NE","Industrial Non-CHP","ST","SUB","Conventional Steam Coal"
"Western Sugar Coop- Ft Morgan",58081,"CO","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Western Sugar Cooperative - Billings",62319,"MT","Industrial CHP","ST","BIT","Conventional Steam Coal"
"Westervelt Moundville Cogen",57467,"AL","Industrial CHP","ST","WDS","Wood/Wood Waste Biomass"
"Westford Solar Park",58534,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westhollow Technology Center",54330,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Westlands Solar PV Farm",58616,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westminster",62443,"VT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westminster Renewables, LLC CSG",62226,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 300A",61249,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 300B",60914,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 301",61593,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 400A",61348,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 400B",61349,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmont 401",61594,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Westmoreland County Solar Project",63696,"VA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Weston",4078,"WI","Electric Utility","GT, ST","NG, SUB","Multiple"
"Weston Hydro",1509,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Weston Landfill Solar",61537,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westport B Community Solar Garden",64589,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westport Community Solar Garden",64574,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westport Community Solar, LLC",63307,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westport MA 1 Community Solar",60473,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westport MA 2 Community Solar",60476,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Westridge Windfarm LLC",56203,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Westrock Hodge (LA)",50810,"LA","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Westside Avenue",60500,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Westside Energy Station",60564,"MN","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Westside Landfill Gas Recovery",57020,"TX","IPP Non-CHP","IC","LFG","Landfill Gas"
