data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8907949,804,UKR52983,52983,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Shakhta Trudovskaya",47.9512,37.5492,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Shakhta Trudovskaya, Donetsk. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907953,804,UKR52984,52984,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Mineralne,48.0996,37.8254,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Mineralne, Donetsk. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907956,804,UKR52990,52990,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Molochnyi,48.3536,38.2491,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Molochnyi, Donetsk. A powerline was damaged. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907958,804,UKR53005,53005,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Verkhnyotoretske,48.2138,37.8797,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Verkhnyotoretske, Donetsk. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907960,804,UKR52991,52991,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Mykhaylivka,48.2444,37.9747,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Mykhaylivka, Donetsk. Four residential buildings were damaged. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907972,804,UKR52982,52982,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Oleksandrivka,47.9225,37.571,2,"DPR Armed Forces Press Service",Other,"On 8 March 2022, Ukrainian forces fired artillery and mortarts at the positions of the Donetsk People's Militia near Oleksandrivka, Donetsk. During the day, seven civilians were wounded at unspecified locations in Donetsk region.",0,1647376820,UKR
8907987,804,UKR53067,53067,"08 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,3,"Flot 2017",National,"On 8 March 2022, Ukrainian forces used Bayraktar drones to destroy four Russian military columns in the Sumy region. Casualties unknown.",0,1647376820,UKR
8908061,804,UKR53018,53018,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Malodanylivska,Lisne,50.1079,36.273,2,Liveuamap,"Local partner-New media","On 8 March 2022, Russian forces fired mortars and machine guns at Feldman Ecopark near Lisne, Kharkiv. Two civilians were killed.",2,1647376821,UKR
8908070,804,UKR52985,52985,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Debaltsivska,Kalynivka,48.3396,38.3244,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 120mm mortars and BM-21 Grad missiles at LPR positions near Kalynivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908074,804,UKR52986,52986,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Debaltsivska,Logvinovo,48.38,38.3471,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 120mm and 152mm mortars at LPR positions near Logvinovo, Donetsk. Casualties unknown.",0,1647376821,UKR
8908078,804,UKR53049,53049,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivka,48.6356,38.6393,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, late in the evening, Ukrainian military fired artillery at the LPR positions in Holubivka, Luhansk. Three houses and three technical buildings were damaged. Casualties unknown.",0,1647376821,UKR
8908082,804,UKR53051,53051,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Luhansk,48.567,39.3171,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired Tochka U missiles at LPR positions near Luhansk, causing a fire at a petrol station. Casualties unknown.",0,1647376821,UKR
8908084,804,UKR52979,52979,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Svitlodarsk,48.438,38.2235,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 40 Grad BM-21 missiles at LPR positions near Svitlodarsk, Donetsk. Casualties unknown.",0,1647376821,UKR
8908091,804,UKR53050,53050,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Yuzhna-Lomuvatka,48.4379,38.5311,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 122mm mortars at LPR positions near Yuzhna-Lomuvatka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908095,804,UKR52987,52987,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Debaltsivska,"Nyzhnye Lozove",48.3986,38.3549,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 20 Grad BM-21 missiles at LPR positions near Nyzhnye Lozove, Donetsk. Casualties unknown.",0,1647376821,UKR
8908096,804,UKR52977,52977,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Lozove,48.3844,38.2312,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 120mm mortars and BM-21 Grad missiles at LPR positions near Lozove, Donetsk. Casualties unknown.",0,1647376821,UKR
8908099,804,UKR53003,53003,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia; Civilians (Ukraine)",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Pervomayske,48.0971,37.592,2,"LPR People's Militia Press Service",Other,"On 8 March 2022, Ukrainian military fired 122mm mortars at LPR positions near Pervomayske, Donetsk. One civilian woman was killed. A kindergarten was damaged.",1,1647376821,UKR
8908149,804,UKR53075,53075,"08 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Zaporizhia,Polohivskyi,Rozivska,Rozivka,47.3848,37.0679,2,"National Corps",Other,"On 8 March 2022, Ukrainian forces clashed with Russian forces near Rozivka, Zaporizhia. Casualties unknown.",0,1647376821,UKR
8908172,804,UKR52978,52978,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Novoluhanske,48.4263,38.1711,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Novoluhanske, Donetsk. Casualties unknown.",0,1647376821,UKR
8908181,804,UKR52996,52996,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Kramatorskyi,Konstantinovskaya,Kostiantynivka,48.5333,37.7166,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Kostiantynivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908184,804,UKR52998,52998,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Kramatorskyi,Kramatorska,Kramatorsk,48.7306,37.5816,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Kramatorsk, Donetsk. Casualties unknown.",0,1647376821,UKR
8908186,804,UKR53007,53007,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Volnovaskyi,Volnovaska,Volnovakha,47.601,37.4967,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Volnovakha, Donetsk. Casualties unknown.",0,1647376821,UKR
8908189,804,UKR52980,52980,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Toretsk, Donetsk. Casualties unknown.",0,1647376821,UKR
8908193,804,UKR53006,53006,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Volodymyrivka,47.726,37.4014,2,"Novoye Vremya Ukraine",National,"On 8 March 2022, Russian forces fired at Ukrainian positions near Volodymyrivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908321,804,UKR53020,53020,"08 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","Women (Ukraine)",6,,,0,60,Europe,Ukraine,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,1,Segodnya,National,"On 8 March 2022, locals, mostly women, protested in Kupiansk, Kharkiv, against the Russian invasion of Ukraine. [size=no report]",0,1647376821,UKR
8908323,804,UKR53053,53053,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Luhansk,Sievierodonetskyi,Lysychanska,Lysychansk,48.9054,38.4353,1,Segodnya,National,"On 8 March 2022, Russian military shelled the 4th school in Lysychansk, Luhansk. There were injuries or fatalities.",0,1647376821,UKR
8908325,804,UKR53000,53000,"08 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Segodnya,National,"On 8 March 2022, Russian air force dropped bombs on Mir boulevard and Torgovaya street in Mariupol, Donetsk. Casualties unknown.",0,1647376821,UKR
8908327,804,UKR53048,53048,"08 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,"Kyiv City",Kyiv,,"Kyiv - Obolonskyi",50.5286,30.4749,2,Segodnya,National,"On 8 March 2022, Ukrainian forces clashed with Russian forces near the Puscha Voditsa park in Kyiv - Obolonskyi. Russian forces suffered many losses. Unspecified fatalities coded as 10.",10,1647376821,UKR
8908331,804,UKR53045,53045,"08 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Fastivskyi,Byshivska,Yasnohorodka,50.3532,30.0114,2,Segodnya,National,"On 8 March 2022, Ukrainian forces clashed with Russian forces near Yasnohorodka, Kyiv. Russian forces suffered heavy losses. Unspecified fatalities coded as 10.",10,1647376821,UKR
8908336,804,UKR53019,53019,"08 March 2022",2022,1,"Strategic developments","Change to group/activity","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2,Segodnya,National,"Movement of forces: On 8 March 2022, a Russian military column moved through Kupiansk, Kharkiv.",0,1647376821,UKR
8908342,804,UKR53054,53054,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Civilians (Ukraine)",,7,17,Europe,Ukraine,Luhansk,Sievierodonetskyi,Rubizhanska,Rubizhne,49.0123,38.3797,1,Segodnya,National,"On 8 March 2022, Russian military forces fired in Rubizhne, Luhansk. Three civilians were wounded.",0,1647376821,UKR
8908343,804,UKR52999,52999,"08 March 2022",2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Manhushska,Manhush,47.0558,37.3107,1,Segodnya,National,"On 8 March 2022, Russian military established control in Manhush, Donetsk. Casualties unknown.",0,1647376821,UKR
8908345,804,UKR53077,53077,"08 March 2022",2022,2,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Labour Group (Ukraine)",7,78,Europe,Ukraine,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,2,Segodnya,National,"Around 8 March 2022 (as reported), Russian military tortured the workers of the Zaporizhia nuclear power plant near Enerhodar, Zaporizhia, to force them to be filmed in a video confirming the authority of the Russian military over the nuclear facility.",0,1647376821,UKR
8908367,804,UKR53017,53017,"08 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Special Forces",,8,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,Sprotyv,National,"On 8 March 2022, Ukrainian armed forces clashed with Russian special forces near school nr.134 in Kharkiv, killing at least 18 Russian soldiers and destroying 5 armoured vehicles. Two Russian soldiers were taken prisoners.",18,1647376821,UKR
8908368,804,UKR53032,53032,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Khmelnytskyi,Khmelnytskyi,Starokostiantynivska,Starokostiantyniv,49.7576,27.2034,2,Sprotyv,National,"On 8 March 2022, Ukrainian military shot down two Russian SU-35S fighter jets near the air base in Starokostiantyniv, Khmelnytskyi, during a Russian attempted air strike. Casualties unknown.",0,1647376821,UKR
8908369,804,UKR53046,53046,"08 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Vyshhorodskyi,Petrivska,Liutizh,50.6841,30.395,2,"Stop Corruption",National,"On 8 March 2022, Russian military fired at an evacuation bus near Liutizh, Kyiv. The driver was wounded.",0,1647376821,UKR
8908381,804,UKR53059,53059,"08 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Teachers (Ukraine); Students (Ukraine)",7,78,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,3,"Suspilne Media",National,"On 8 March 2022, Russian forces fired at a bus carrying school children in Mykolaiv region. Three educators died, two people were wounded.",3,1647376821,UKR
8908387,804,UKR53063,53063,"08 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Sumy,Okhtyrskyi,Tpostyanetska,Soldatske,50.4411,35.209,1,"Suspilne Media",National,"On 8 March 2022, Russian forces fired Grad missiles at Soldatske, Sumy. A school and several houses were damaged. Casualties unknown.",0,1647376821,UKR
